%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
120327480956,1848,120327480956,map,193.752670288,-128.610427856,0.262502163649,-0.00341445559626,0.00343194297433,0.707360763161,0.706836129524
120427480958,1849,120427480958,map,193.752609253,-127.866325378,0.262487620115,-0.00337497500804,0.00339412700455,0.707349557435,0.706847715595
120477480959,1850,120477480959,map,193.752532959,-127.507392883,0.262008965015,-0.00310086390681,0.00311839462425,0.70732579197,0.706874022915
120527480959,1851,120527480959,map,193.752471924,-127.151611328,0.261360824108,-0.00273350966788,0.00274750940489,0.707295940505,0.706906946962
120577480960,1852,120577480960,map,193.752441406,-126.797142029,0.260642081499,-0.00232550115025,0.00233795760129,0.707266774633,0.706939060669
120627480961,1853,120627480961,map,193.752380371,-126.443832397,0.26002201438,-0.00194737991293,0.00195743807259,0.707240019887,0.706968125461
120677480962,1854,120677480962,map,193.752334595,-126.090370178,0.259437531233,-0.00159294678292,0.00160043404726,0.707216065648,0.706993873822
120727480962,1855,120727480962,map,193.752304077,-125.737861633,0.258918970823,-0.0012879981181,0.00129298966129,0.707194383027,0.707016812992
120777480963,1856,120777480963,map,193.752243042,-125.03338623,0.258084446192,-0.000808993506506,0.000810119438028,0.707158666348,0.707053965299
120877480965,1857,120877480965,map,193.752227783,-124.68106842,0.257755458355,-0.000622382858378,0.00062322492126,0.707145251023,0.707067760675
120927480965,1858,120927480965,map,193.752197266,-124.330360413,0.257525831461,-0.000493260261682,0.000493565885589,0.707134996664,0.70707822027
121027480967,1859,120977480966,map,193.752182007,-123.97869873,0.257308661938,-0.000371554355195,0.000371157335764,0.707126079837,0.707087286976
121027480967,1860,121027480967,map,193.752182007,-123.628677368,0.257173985243,-0.000296777986209,0.000295638050931,0.707118724292,0.707094713795
121077480968,1861,121077480968,map,193.752166748,-123.277664185,0.257033675909,-0.000218443324034,0.000216933582927,0.707111973601,0.707101521715
121127480968,1862,121127480968,map,193.752151489,-122.928276062,0.256961196661,-0.000178905161926,0.0001766456205,0.707106335416,0.70710718226
121177480969,1863,121177480969,map,193.752151489,-122.243934631,0.257098525763,-0.000258758782684,0.000258383017692,0.707105557016,0.707107910802
121277480971,1864,121277480971,map,193.752151489,-121.907104492,0.257162630558,-0.000295866879554,0.000295874814441,0.707106483893,0.707106954681
121327480971,1865,121327480971,map,193.752151489,-121.572937012,0.257203072309,-0.00031949806221,0.000319700989254,0.70710557903,0.707107838888
121377480972,1866,121377480972,map,193.752151489,-121.239242554,0.257180601358,-0.000307230925925,0.000307438676178,0.707106714352,0.707106714442
121427480973,1867,121427480973,map,193.752151489,-120.906616211,0.257141590118,-0.000285452830824,0.000285468314337,0.707099143889,0.707114303162
121477480974,1868,121477480974,map,193.752166748,-120.573257446,0.257057905197,-0.000238024082261,0.000237645207953,0.707110083816,0.707103398546
121527480974,1869,121527480974,map,193.752105713,-120.24016571,0.256980925798,-0.000194497975063,0.000193758791069,0.707081096405,0.707132411741
121577480975,1870,121577480975,map,193.752182007,-119.905838013,0.256881326437,-0.000137839541985,0.000136704993374,0.707118772882,0.707094762638
121627480976,1871,121627480976,map,193.752105713,-119.571495056,0.256805628538,-9.52606322009e-05,9.33887597108e-05,0.707064544362,0.707149002906
121677480977,1872,121677480977,map,193.752044678,-118.899658203,0.256655454636,-6.61096440598e-06,1.07533626822e-05,0.7070772152,0.707136345824
121777480978,1873,121777480978,map,193.752090454,-118.561904907,0.256465107203,1.09011555582e-05,-5.95735812579e-06,0.707138935033,0.707074625768
121877480980,1874,121827480979,map,193.745620728,-118.224029541,0.256373435259,0.000458523698438,0.000427103886044,0.708267218207,0.705944158523
121877480980,1875,121877480980,map,193.733062744,-117.884780884,0.256301730871,0.000816861163093,0.000751010618484,0.710814849728,0.703378289491
121927480980,1876,121927480980,map,193.709701538,-117.546768188,0.256306231022,0.00144384168347,0.00141740439925,0.715211617263,0.698905035623
121977480981,1877,121977480981,map,193.67414856,-117.209739685,0.256324917078,0.00195102149096,0.00199370424894,0.721775133023,0.692122009481
122027480982,1878,122027480982,map,193.63092041,-116.873313904,0.256343305111,0.00208879091871,0.00220376038009,0.729135766953,0.684362340973
122077480982,1879,122077480982,map,193.581466675,-116.535514832,0.256323307753,0.00205793165557,0.00219228466567,0.736496689664,0.676434464615
122127480983,1880,122127480983,map,193.46661377,-115.857261658,0.256193310022,0.00186316836561,0.00195197732579,0.749956060732,0.661482142887
122227480985,1881,122227480985,map,193.401947021,-115.51675415,0.256096720695,0.00175263259837,0.00179032534172,0.755865234954,0.654722437069
122277480985,1882,122277480985,map,193.332809448,-115.174705505,0.256020754576,0.00165426433149,0.00163417074936,0.761214487008,0.648496027485
122327480986,1883,122327480986,map,193.259643555,-114.832176208,0.25598347187,0.00155014535326,0.0014987138004,0.766057051139,0.642768967286
122377480987,1884,122377480987,map,193.174804688,-114.491737366,0.255997687578,0.00196735063704,0.00204500156802,0.77180559039,0.635852245528
122427480988,1885,122427480988,map,193.075195312,-114.157272339,0.256084442139,0.00242467829502,0.00276777844329,0.77945244053,0.626450599241
122477480988,1886,122477480988,map,192.965270996,-113.82522583,0.256135314703,0.00254642452387,0.00306662828824,0.787840097582,0.615866943548
122627480991,1887,122527480989,map,192.847366333,-113.495025635,0.256171196699,0.00246633875348,0.00309894338805,0.79618735498,0.605037196784
122627480991,1888,122627480991,map,192.590072632,-112.836158752,0.256164193153,0.00215802227754,0.00283346838931,0.811308329819,0.584607653357
122677480991,1889,122677480991,map,192.451934814,-112.507652283,0.25614836812,0.00199364751634,0.00264742082309,0.817879135938,0.575380513686
122727480992,1890,122727480992,map,192.308822632,-112.181381226,0.256168276072,0.00181448864483,0.00247510047063,0.823803984082,0.566866454573
122777480993,1891,122777480993,map,192.161102295,-111.85710907,0.256197780371,0.00163735182058,0.00230656357388,0.8291009626,0.559091756924
122827480994,1892,122827480994,map,192.002456665,-111.540077209,0.256288021803,0.00190276918402,0.00288320439154,0.835051242552,0.550161329897
122877480994,1893,122877480994,map,191.827651978,-111.237861633,0.256485372782,0.00240394330977,0.00403909869569,0.843107778728,0.537724074398
122927480995,1894,122927480995,map,191.638458252,-110.952163696,0.256736129522,0.00267487450501,0.00502712623895,0.853070742291,0.52176420124
122977480996,1895,122977480996,map,191.228485107,-110.41053772,0.257011562586,0.00237526511647,0.00543881824258,0.873692838946,0.486441775083
123077480997,1896,123077480997,map,191.010620117,-110.149909973,0.257043093443,0.00209862706509,0.00522878558042,0.883034343446,0.469274550621
123127480998,1897,123127480998,map,190.785110474,-109.89516449,0.257035046816,0.00184609297679,0.0049493796805,0.891448723365,0.45309079575
123177480999,1898,123177480999,map,190.552947998,-109.645545959,0.256997078657,0.0016175855302,0.00461768557363,0.89896785366,0.437987281189
123227481000,1899,123227481000,map,190.321777344,-109.407440186,0.257168203592,0.00119943543247,0.00422887620937,0.905439876128,0.424451774266
123277481000,1900,123277481000,map,190.093429565,-109.18157959,0.257447898388,0.00074224570752,0.0039090393157,0.910999981933,0.412387198396
123327481001,1901,123327481001,map,189.868225098,-108.96736145,0.257744282484,0.00031373732709,0.00364296586411,0.915765400353,0.401696853217
123377481002,1902,123377481002,map,189.645172119,-108.761932373,0.257955849171,-2.70638184898e-05,0.00337610633569,0.91999127307,0.391924302192
123427481003,1903,123427481003,map,189.424621582,-108.56552124,0.258114129305,-0.000302565263756,0.0031217298125,0.923564423192,0.383430462366
123477481003,1904,123477481003,map,189.206634521,-108.375679016,0.258187294006,-0.00050138532435,0.00285566703396,0.926877504038,0.37535274914
123527481004,1905,123527481004,map,188.988220215,-108.200172424,0.258290946484,-0.000434871235513,0.00330230323066,0.930334334218,0.366697330581
123577481005,1906,123577481005,map,188.544647217,-107.90789032,0.258566737175,-0.000140711093006,0.00499411711692,0.940755346185,0.33904928494
123727481007,1907,123677481006,map,188.320236206,-107.782691956,0.258556813002,-0.000197343337197,0.00507085939813,0.946647747837,0.322230180082
123727481007,1908,123727481007,map,188.093414307,-107.665977478,0.258444309235,-0.000269178323347,0.00483396625333,0.952080481366,0.305809282586
123777481008,1909,123777481008,map,187.861160278,-107.553367615,0.258176416159,-0.000237523538247,0.00446846737921,0.957113006274,0.289680288598
123827481009,1910,123827481009,map,187.622497559,-107.444999695,0.25783059001,-0.000116910305563,0.00412438959529,0.961641982456,0.274276636484
123877481009,1911,123877481009,map,187.373840332,-107.338119507,0.257369965315,0.000113883069127,0.00378652731712,0.965765841308,0.259387719456
123927481010,1912,123927481010,map,187.116409302,-107.233581543,0.256917178631,0.00035863789931,0.00348596939224,0.969505220637,0.245045600969
123977481011,1913,123977481011,map,186.84815979,-107.130302429,0.256452143192,0.000628603453694,0.00320872201987,0.972866430267,0.231344370627
124027481012,1914,124027481012,map,186.570877075,-107.02923584,0.25606033206,0.000856312381771,0.00297788392299,0.975895415974,0.218216718006
124077481012,1915,124077481012,map,186.283569336,-106.929862976,0.255711555481,0.00105860940882,0.00276205407765,0.978591385308,0.205791523159
124127481013,1916,124127481013,map,185.989181519,-106.8332901,0.255478560925,0.0011775100608,0.00257581576096,0.980988084045,0.194047307645
124177481014,1917,124177481014,map,185.687301636,-106.739196777,0.255307793617,0.00125345554821,0.00240217107815,0.983092016335,0.183092178536
124227481015,1918,124227481015,map,185.38053894,-106.648384094,0.255239665508,0.00125482901139,0.00225174855406,0.984942015511,0.17286578931
124277481015,1919,124277481015,map,185.068466187,-106.560455322,0.255211740732,0.00122953992901,0.00210907419572,0.986551984661,0.163429561584
124327481016,1920,124327481016,map,184.753372192,-106.475906372,0.255255818367,0.00115239914431,0.00198252876257,0.987960011042,0.154692463091
124377481017,1921,124377481017,map,184.434738159,-106.394355774,0.255313515663,0.00106888912047,0.00186059100523,0.989180401361,0.146688545019
124427481018,1922,124427481018,map,184.11491394,-106.314041138,0.255410671234,0.000930969452518,0.00155941343719,0.9901724361,0.139840081212
124477481018,1923,124477481018,map,183.793106079,-106.235198975,0.255502194166,0.00081550666211,0.00133839620052,0.990965546482,0.134107528983
124527481019,1924,124527481019,map,183.47114563,-106.158462524,0.255624204874,0.000689258927605,0.00119524059873,0.991635158864,0.129065130951
124577481020,1925,124577481020,map,183.14831543,-106.083747864,0.255731701851,0.00058150818829,0.00108398737381,0.992186601336,0.124756703025
124627481020,1926,124627481020,map,182.825897217,-106.017364502,0.255888968706,0.000514249662591,0.00161157267628,0.992880540946,0.119102350067
124677481021,1927,124677481021,map,182.503128052,-105.9585495,0.256025075912,0.000432953980286,0.00195508900113,0.99366811723,0.11233727333
124727481022,1928,124727481022,map,182.181884766,-105.904350281,0.256165832281,0.000310036209091,0.00201498950706,0.9944696414,0.105004647654
124777481023,1929,124777481023,map,181.860870361,-105.854194641,0.256269067526,0.000203596175783,0.00194066545899,0.995170871546,0.0981383145961
124827481023,1930,124827481023,map,181.541854858,-105.807304382,0.2563778162,9.0140126475e-05,0.00182178239971,0.995814448053,0.0913797462892
124877481024,1931,124877481024,map,181.223373413,-105.763816833,0.256449967623,8.29121906611e-06,0.00168685809568,0.996343174356,0.0854250159769
124927481025,1932,124927481025,map,180.907150269,-105.725616455,0.256539136171,-6.52845028698e-05,0.00179645227628,0.996875329602,0.0789705370846
124977481026,1933,124977481026,map,180.591659546,-105.691925049,0.256591379642,-0.000119326447645,0.00178933943366,0.997345231814,0.0727961029433
125027481026,1934,125027481026,map,180.278625488,-105.661201477,0.256651490927,-0.000186504814066,0.00169379819131,0.99777987801,0.0665763569357
125077481027,1935,125077481027,map,179.966415405,-105.633583069,0.256677538157,-0.000225472599643,0.00156362289033,0.998129415111,0.0611160775604
125127481028,1936,125127481028,map,179.656829834,-105.608184814,0.256717890501,-0.000274374783322,0.00142992541804,0.998442600792,0.0557696418823
125177481029,1937,125177481029,map,179.348220825,-105.585388184,0.25672724843,-0.000295708043507,0.0013001343956,0.998686230814,0.0512253315295
125227481029,1938,125227481029,map,179.042297363,-105.564323425,0.256754755974,-0.000329706669798,0.00118130892716,0.998905989159,0.0467474130385
125277481030,1939,125277481030,map,178.737411499,-105.546287537,0.25675547123,-0.000336493149448,0.00114263010966,0.999082327189,0.0428145380295
125327481031,1940,125327481031,map,178.43536377,-105.530006409,0.256776809692,-0.000361505340686,0.00107506116566,0.999249187517,0.0387269260845
125377481032,1941,125377481032,map,178.134338379,-105.515830994,0.256769478321,-0.000362775867431,0.000985271756292,0.999376396463,0.0352946996914
125427481032,1942,125427481032,map,177.836166382,-105.5027771,0.256785452366,-0.000382452666651,0.000893780852431,0.99949397241,0.0317939302655
125477481033,1943,125477481033,map,177.539077759,-105.491485596,0.256772875786,-0.000377894002349,0.000805855463556,0.999579932028,0.0289683841476
125527481034,1944,125527481034,map,177.244873047,-105.481002808,0.256785929203,-0.00039321153415,0.000726257670208,0.999660654301,0.0260364010139
125577481035,1945,125577481035,map,176.951721191,-105.472145081,0.256771147251,-0.000384679761525,0.000663436423833,0.99971847014,0.0237148125616
125627481035,1946,125627481035,map,176.661483765,-105.463905334,0.256782799959,-0.000397468189905,0.000601502867474,0.999774676925,0.0212149850981
125677481036,1947,125677481036,map,176.372238159,-105.456993103,0.256765812635,-0.000386425601917,0.000540096562036,0.99981313136,0.0193199723313
125727481037,1948,125727481037,map,176.085952759,-105.450424194,0.256776869297,-0.000397624955746,0.000484339170911,0.999851480196,0.0172228005584
125777481038,1949,125777481038,map,175.800628662,-105.445030212,0.256758868694,-0.000385026904723,0.000433025087896,0.999876455304,0.0157079079682
125827481038,1950,125827481038,map,175.518234253,-105.439819336,0.256769657135,-0.000395169392328,0.000388009630095,0.999902557333,0.0139488038359
125877481039,1951,125877481039,map,175.23677063,-105.435661316,0.25675085187,-0.000381246473341,0.000347316349919,0.999918646081,0.0127450084819
125927481040,1952,125927481040,map,174.958251953,-105.431503296,0.256761878729,-0.000391442205313,0.000307299971666,0.999936361942,0.011270510474
125977481041,1953,125977481041,map,174.680587769,-105.428253174,0.256740987301,-0.000375402646081,0.00027164231905,0.999946430257,0.0103403045952
126027481041,1954,126027481041,map,174.405166626,-105.424926758,0.256735920906,-0.000371999103552,0.000242926448066,0.999958358541,0.00911503081202
126077481042,1955,126077481042,map,174.12953186,-105.422409058,0.256685733795,-0.000331863557554,0.000216700928734,0.999964850953,0.00837494865028
126127481043,1956,126127481043,map,173.854980469,-105.419799805,0.256644099951,-0.000298975975064,0.000195666916183,0.999972873264,0.00735697379141
126177481044,1957,126177481044,map,173.577453613,-105.417793274,0.256519347429,-0.000198316269531,0.000176674028303,0.999977473292,0.00670688934947
126227481044,1958,126227481044,map,173.296463013,-105.415802002,0.256352990866,-6.40064554404e-05,0.000162680404813,0.999982437413,0.00592404449009
126277481045,1959,126277481045,map,173.009063721,-105.4140625,0.256118535995,0.000125269955427,0.000142163485274,0.999985913399,0.00530444150457
126327481046,1960,126327481046,map,172.718078613,-105.41242981,0.255932122469,0.000275672779664,0.000126364322146,0.999988893803,0.00470322297125
126377481047,1961,126377481047,map,172.422424316,-105.411010742,0.25576248765,0.000412524655366,0.000113232508252,0.999991140349,0.00418762766512
126427481047,1962,126427481047,map,172.124847412,-105.409721375,0.255676269531,0.000482225606324,0.000102802711573,0.99999310319,0.00368109526595
126477481048,1963,126477481048,map,171.824234009,-105.408653259,0.255614161491,0.000532159659074,9.28448505031e-05,0.999994472609,0.00328069147515
126527481049,1964,126527481049,map,171.523284912,-105.407592773,0.255629688501,0.000519337871335,8.53194520766e-05,0.999995936652,0.00280172952711
126577481050,1965,126577481050,map,171.221206665,-105.406913757,0.255664676428,0.000490862705435,7.63480913666e-05,0.999996591819,0.00256311818986
126627481050,1966,126627481050,map,170.920684814,-105.405982971,0.255765527487,0.000409325699493,6.63318780016e-05,0.999997719902,0.00209481330839
126677481051,1967,126677481051,map,170.620407104,-105.405532837,0.255860596895,0.000332288337738,5.5787908703e-05,0.99999796366,0.00198976063151
126727481052,1968,126727481052,map,170.322357178,-105.404754639,0.255988836288,0.000228426211444,5.099959754e-05,0.999998725607,0.00157924209884
126777481053,1969,126777481053,map,170.024871826,-105.40448761,0.256085723639,0.000150272699777,4.45553075857e-05,0.999998794781,0.00154462607183
126827481053,1970,126827481053,map,169.729827881,-105.403877258,0.256200015545,5.76268096794e-05,4.13944111402e-05,0.99999930578,0.00117618243397
126877481054,1971,126877481054,map,169.43548584,-105.403747559,0.256274878979,-2.87707213858e-06,3.65814181904e-05,0.999999290444,0.00119069914805
126927481055,1972,126927481055,map,169.143707275,-105.403259277,0.256365299225,-7.59074298758e-05,3.38837157928e-05,0.999999632502,0.000853279274855
126977481056,1973,126977481056,map,168.852645874,-105.403236389,0.256414145231,-0.000115310561881,2.68484589449e-05,0.999999577724,0.000911336676934
127027481056,1974,127027481056,map,168.563430786,-105.402816772,0.256461948156,-0.000154182322933,2.35337040118e-05,0.999999787047,0.000633702745028
127077481057,1975,127077481057,map,168.27230835,-105.402801514,0.256421744823,-0.000121460944546,1.98008463254e-05,0.999999765526,0.000673648937037
127127481058,1976,127127481058,map,167.978790283,-105.402557373,0.256328731775,-4.6362870332e-05,1.84721616987e-05,0.99999986522,0.000516787241371
127177481058,1977,127177481058,map,167.678771973,-105.40246582,0.256128489971,0.000115581059024,1.62181743218e-05,0.999999881965,0.000471643927665
127227481059,1978,127227481059,map,167.373077393,-105.402374268,0.255911529064,0.000291114896248,1.44037048222e-05,0.999999875969,0.000403864123901
127277481060,1979,127277481060,map,167.059524536,-105.402290344,0.255655616522,0.000497762792163,1.27932881341e-05,0.999999816382,0.000345405490148
127327481061,1980,127327481061,map,166.739395142,-105.40222168,0.255433410406,0.000677647901954,9.28152957128e-06,0.999999726505,0.000296137015305
127377481061,1981,127377481061,map,166.412689209,-105.402168274,0.255255073309,0.00082188999413,6.60335025205e-06,0.999999629784,0.000254725670181
127427481062,1982,127427481062,map,166.086135864,-105.402114868,0.255250960588,0.000824750480269,5.10446954482e-06,0.999999636701,0.000215312142865
127477481063,1983,127477481063,map,165.760177612,-105.402069092,0.255344569683,0.000748992655048,4.27226557178e-06,0.999999703554,0.000178561599987
127527481064,1984,127527481064,map,165.434234619,-105.402030945,0.255466938019,0.000649989145582,3.91378206052e-06,0.999999778042,0.000146338064722
127577481064,1985,127577481064,map,165.108840942,-105.402000427,0.255604922771,0.000538230329626,3.66214357066e-06,0.999999848437,0.000115845485743
127627481065,1986,127627481065,map,164.783432007,-105.40196991,0.255726546049,0.000440061297452,2.59337561879e-06,0.9999998989,9.24105216064e-05
127677481066,1987,127677481066,map,164.458602905,-105.401947021,0.255841970444,0.000346839543965,1.90399524518e-06,0.999999937197,7.28367822253e-05
127727481067,1988,127727481067,map,164.133712769,-105.401931763,0.255931377411,0.000274479476973,1.61327503247e-06,0.999999960667,5.76569882416e-05
127777481067,1989,127777481067,map,163.809417725,-105.401908875,0.256013482809,0.000208079873848,1.47835841922e-06,0.999999977408,4.34092153188e-05
127827481068,1990,127827481068,map,163.485061646,-105.401901245,0.256071478128,0.000161409420526,1.43109267078e-06,0.99999998647,3.16913847363e-05
127877481069,1991,127877481069,map,163.161270142,-105.401924133,0.256125867367,0.000117421170532,1.29665776381e-06,0.999999992892,2.06393457648e-05
127927481070,1992,127927481070,map,162.829376221,-105.401931763,0.255967617035,0.000245273112948,5.35160291313e-07,0.999999969742,1.89083107717e-05
127977481070,1993,127977481070,map,162.483001709,-105.401931763,0.255593180656,0.000548243463509,-5.46356676594e-07,0.999999849401,2.5034002494e-05
128027481071,1994,128027481071,map,162.123916626,-105.401939392,0.255182862282,0.000880062340788,-1.89409469946e-06,0.999999612167,3.3956931366e-05
128077481072,1995,128077481072,map,161.751434326,-105.401947021,0.254775613546,0.00120943738657,-2.98149327768e-06,0.999999267701,4.3013563155e-05
128127481073,1996,128127481073,map,161.366867065,-105.40196228,0.254435658455,0.00148427398525,-4.06924891849e-06,0.999998897196,5.0206460521e-05
128177481073,1997,128177481073,map,160.969741821,-105.40196991,0.254148870707,0.00171619528967,-4.88943447189e-06,0.999998525767,5.58013695514e-05
128227481074,1998,128227481074,map,160.561004639,-105.40196991,0.253934234381,0.00188922719452,-5.70759338981e-06,0.99999821354,6.0863688037e-05
128327481076,1999,128327481076,map,159.708465576,-105.401977539,0.253656595945,0.00211292293372,-6.80081556186e-06,0.999997765464,6.76582082772e-05
128377481076,2000,128377481076,map,159.265213013,-105.401977539,0.253578931093,0.00217556727421,-6.80765792502e-06,0.999997631057,6.88570359192e-05
128427481077,2001,128427481077,map,158.810958862,-105.401977539,0.253532856703,0.002212522079,-6.54241393641e-06,0.999997550024,6.81908985091e-05
128477481078,2002,128477481078,map,158.345779419,-105.401977539,0.253508001566,0.0022324299066,-7.07521222775e-06,0.999997505811,6.7659580909e-05
128527481079,2003,128527481079,map,157.869873047,-105.401977539,0.253499895334,0.00223868830345,-7.34135471906e-06,0.999997491836,6.73939040548e-05
128577481079,2004,128577481079,map,157.383331299,-105.401977539,0.253503412008,0.00223564856626,-7.3399591779e-06,0.999997498672,6.686125177e-05
